Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Cost_to_Weight_Ratio,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Gender_M,Reached.on.Time_Y.N
-0.04771131501848488,0.7141334408081224,0.6825306313672698,-0.3727347507001652,-0.20816164031477966,-0.18774303363747377,-0.11071904485004162,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
-0.04771131501848488,-1.4081993653114504,-0.44103946629866475,-0.3727347507001652,-0.5167123763697445,0.3051320149191451,-0.5991686106708194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
-0.04771131501848488,0.7141334408081224,0.39123468012054596,0.9406432800386197,-0.3932920819477586,-1.1728816232462989,0.9697847633310795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.9237993849488977,0.7141334408081224,0.8281786069906316,-0.3727347507001652,-0.6401326707917305,-0.7723442078559943,0.46881757726984113,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.7044648248423406,-0.7007550966049262,-0.7947559785268293,-1.0294237660695578,1.7048529232260028,-1.6070519513793005,1.6409381080059477,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1
-1.7998874548793105,1.4215777095146467,0.932212875293033,0.28395426466922724,1.3963021871710377,-0.942343294082719,0.7620371489216915,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.828376754911928,0.7141334408081224,1.015440289934954,-0.3727347507001652,1.8282732176479888,-0.5803308514704133,0.3082220440195031,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-0.9237993849488977,0.006689172101598107,0.9530197289535133,-0.3727347507001652,-0.3315819347367656,0.26660704214114633,-0.2920727733407077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
-0.04771131501848488,-0.7007550966049262,-1.3773478810202768,0.9406432800386197,-0.6401326707917305,1.3287955773059688,-0.9735522121818233,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.828376754911928,1.4215777095146467,-0.02490239308905937,-1.0294237660695578,-0.6401326707917305,0.43660612836787094,-0.5573410758628319,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.9237993849488977,0.7141334408081224,-0.9404039541501912,-1.0294237660695578,-0.3315819347367656,0.39502361806780883,-0.7275548669479456,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.828376754911928,0.7141334408081224,1.1194745582373553,4.224088356885582,1.272881892749052,-0.41216628775692676,0.1781448004889453,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.04771131501848488,-0.7007550966049262,-0.5866874419220266,-0.3727347507001652,2.7539254258128834,0.18894558908073616,-0.5915089328323068,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
0.828376754911928,0.7141334408081224,-1.4189615883412374,-1.0294237660695578,-0.3932920819477586,1.0438330802496607,-0.9415522246805971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.9237993849488977,1.4215777095146467,-0.1289366613914607,-1.0294237660695578,-0.7635529652137165,0.3051320149191451,-0.5342550634923079,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
0.828376754911928,-1.4081993653114504,0.932212875293033,-0.3727347507001652,-0.4550022291587516,1.2725368869000024,-0.6190231829311936,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.828376754911928,0.7141334408081224,1.4523842168050396,1.5973322954080122,2.3219543953359327,-0.03180862001224075,-0.018967387441660634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.04771131501848488,-1.4081993653114504,-0.44103946629866475,-1.0294237660695578,3.062476161867848,-0.09785143048881002,-0.44401514272549647,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.828376754911928,0.006689172101598107,0.3080072654786249,2.2540213107774045,1.9516935120699745,-0.2886417718655657,-0.14436730090380265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.7044648248423406,0.006689172101598107,1.3067362411816779,0.28395426466922724,1.149461598327066,-0.6738914996455532,0.5113709187724874,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
2.5805528947727536,1.4215777095146467,1.702066460730803,0.9406432800386197,-0.5167123763697445,-1.0407960022931602,1.2861645051879438,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
-0.9237993849488977,-0.7007550966049262,-0.1289366613914607,0.28395426466922724,-0.3932920819477586,0.6934392802211959,-0.6518291812426488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
1.7044648248423406,1.4215777095146467,-1.9183260761927639,-1.0294237660695578,-0.4550022291587516,-1.166766548202172,-0.19429261227815686,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.04771131501848488,0.006689172101598107,-1.0652450761130727,0.9406432800386197,-0.5784225235807375,0.6310655147711027,-0.807595910524875,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
0.828376754911928,1.4215777095146467,0.6825306313672698,-1.0294237660695578,-0.2698717875257726,0.6329000372843407,-0.48620318905273396,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
-0.9237993849488977,-1.4081993653114504,0.3288141191391052,-0.3727347507001652,-0.7018428180027235,0.7319642529991947,-0.5803578802878544,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.9237993849488977,-0.7007550966049262,0.8281786069906316,0.9406432800386197,1.3963021871710377,-0.5607626113292077,0.22865551569203207,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.9237993849488977,0.006689172101598107,-0.6699148565639477,-0.3727347507001652,1.8282732176479888,-1.2945716166244219,0.6815895108326607,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.04771131501848488,0.006689172101598107,-0.8987902468292306,-0.3727347507001652,-0.7635529652137165,0.6035476770725322,-0.7706962089413497,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.9237993849488977,0.006689172101598107,0.16235928985526304,-1.0294237660695578,-0.2698717875257726,-0.9570194741886233,0.46746126283726686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
-0.9237993849488977,-1.4081993653114504,-1.5021890029831584,0.9406432800386197,-0.3315819347367656,-1.3973048773657517,0.4126069458042124,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.828376754911928,0.006689172101598107,-0.44103946629866475,0.9406432800386197,-0.3932920819477586,0.7552015381668764,-0.722804320491038,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0
-0.9237993849488977,0.7141334408081224,-1.5646095639645992,-0.3727347507001652,-0.14645149310378666,-1.1582054431403945,-0.029384354315988553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
-0.9237993849488977,-0.7007550966049262,-0.690721710224428,-1.0294237660695578,-0.2698717875257726,0.6200583796916745,-0.7359702802130723,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.04771131501848488,0.7141334408081224,0.7657580460091908,-1.0294237660695578,-0.2698717875257726,0.8934022341641418,-0.549993148093821,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
-0.9237993849488977,-0.7007550966049262,0.7241443386882302,-0.3727347507001652,-0.3932920819477586,0.29779392486619294,-0.3537373303606522,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.828376754911928,1.4215777095146467,-1.2733136127178755,2.2540213107774045,2.2602442481249394,-1.3991393998789898,0.5628546167635119,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.828376754911928,0.7141334408081224,0.3704278264600657,-0.3727347507001652,1.7665630704369957,-0.2990373994405812,-0.12042655617584266,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
-0.04771131501848488,0.006689172101598107,-0.6283011492429872,-0.3727347507001652,-0.3932920819477586,1.2743714094132406,-0.8540411299074976,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
-0.9237993849488977,-1.4081993653114504,-0.1289366613914607,-0.3727347507001652,-0.5784225235807375,0.6023246620637068,-0.6271436933756354,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
0.828376754911928,0.006689172101598107,-0.42023261263818446,-0.3727347507001652,1.9516935120699745,-0.615186779221936,-0.1239625828250437,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.7044648248423406,-1.4081993653114504,1.3899636558235988,0.9406432800386197,-0.7018428180027235,-1.4945345705673676,2.7462646873389973,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.9237993849488977,0.7141334408081224,1.2235088265397567,-0.3727347507001652,-0.2698717875257726,0.9166395193318235,-0.47975365096740535,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
-0.04771131501848488,0.7141334408081224,0.8697923143115922,-0.3727347507001652,-0.3932920819477586,-0.7075244123882505,0.4025546069556876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.04771131501848488,-1.4081993653114504,0.49526894842294733,-0.3727347507001652,-0.7018428180027235,0.39624663307663416,-0.4396650193598839,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
0.828376754911928,-1.4081993653114504,-0.42023261263818446,-1.0294237660695578,-0.2698717875257726,0.9735097172422027,-0.7668093575136129,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0
0.828376754911928,-0.7007550966049262,1.2859293875211975,0.9406432800386197,-0.3315819347367656,-1.4168731175069575,2.276884340182407,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
0.828376754911928,1.4215777095146467,0.3288141191391052,-0.3727347507001652,2.2602442481249394,-0.786408880457486,0.30447146292269783,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1
0.828376754911928,0.006689172101598107,-1.2316999053969149,-1.0294237660695578,-0.3315819347367656,0.681820637637355,-0.8483779467455715,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.04771131501848488,1.4215777095146467,-0.3786189053172239,-0.3727347507001652,1.7048529232260028,0.14614006377184868,-0.5304068449453969,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.9237993849488977,-0.7007550966049262,-0.690721710224428,-0.3727347507001652,-0.5167123763697445,1.4107375828972677,-0.884206935524424,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.9237993849488977,0.006689172101598107,-0.6699148565639477,-0.3727347507001652,-0.08474134589279368,-1.060364242434366,0.25854206003797975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2.5805528947727536,0.7141334408081224,1.9725555583170464,0.28395426466922724,-0.4550022291587516,-1.0768749450535082,1.495458356352807,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.04771131501848488,-1.4081993653114504,-1.0236313687921121,1.5973322954080122,-0.7018428180027235,1.2841555294838434,-0.914878187009439,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.828376754911928,-1.4081993653114504,0.932212875293033,0.9406432800386197,-0.2698717875257726,-1.5153258257173987,2.528327907950346,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
0.828376754911928,-0.7007550966049262,0.16235928985526304,-0.3727347507001652,-0.5784225235807375,1.0572862453467395,-0.6900395074128632,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
0.828376754911928,-1.4081993653114504,-0.10812980773098044,-1.0294237660695578,0.8409108622721011,-0.039758217569605576,-0.38973314746242843,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
0.828376754911928,-1.4081993653114504,0.5368826557439078,0.9406432800386197,-0.6401326707917305,-1.1832772508213143,1.0673584015840345,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.04771131501848488,0.006689172101598107,0.16235928985526304,-1.0294237660695578,-0.4550022291587516,0.4769656236591077,-0.5337275980281478,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
0.828376754911928,1.4215777095146467,-0.5450737346010661,-0.3727347507001652,-0.7018428180027235,1.32451502477508,-0.8496662585690642,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.9237993849488977,0.006689172101598107,-1.002824515131632,-0.3727347507001652,-0.3932920819477586,-1.0597527349299534,0.10712219791986739,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
0.828376754911928,0.006689172101598107,1.1194745582373553,-1.0294237660695578,2.9390558674458624,-0.9839258043827811,0.9147050665355739,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
-0.04771131501848488,1.4215777095146467,-1.1276656370945135,-0.3727347507001652,1.2111717455380588,-1.0995007227167775,0.1026331028774275,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
0.828376754911928,1.4215777095146467,1.1194745582373553,-0.3727347507001652,0.5940702734281291,-0.48738171079968623,0.24730679026332233,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.7044648248423406,0.006689172101598107,1.4107705094840792,0.28395426466922724,-0.6401326707917305,-1.5905412487601582,3.3963429572796158,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.7044648248423406,1.4215777095146467,0.7657580460091908,0.28395426466922724,-0.3932920819477586,-1.3288160368715318,1.6067427140782298,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1
-0.9237993849488977,0.7141334408081224,-0.773949124866349,-0.3727347507001652,-0.3315819347367656,1.4339748680649496,-0.8995594249331843,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.04771131501848488,-1.4081993653114504,1.868521290014645,0.9406432800386197,-0.4550022291587516,-1.5942102937866343,3.807607948799856,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
-0.9237993849488977,-1.4081993653114504,-0.0665161004100199,-0.3727347507001652,2.6305051313908976,-0.0929593704535086,-0.35379092811108254,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-0.9237993849488977,0.7141334408081224,-1.3565410273597964,0.28395426466922724,-0.5784225235807375,1.3251265322794927,-0.9700102351795452,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.04771131501848488,-0.7007550966049262,-0.3786189053172239,0.28395426466922724,-0.7018428180027235,1.1428972959645145,-0.7930410644774172,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.828376754911928,0.7141334408081224,0.26639355815766436,0.9406432800386197,-0.7018428180027235,-1.1747161457595368,0.9113174638622169,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.9237993849488977,-0.7007550966049262,0.3496209727995854,-0.3727347507001652,-0.5167123763697445,0.32592327006917615,-0.44273636070033995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.04771131501848488,-0.7007550966049262,-0.3786189053172239,-0.3727347507001652,-0.6401326707917305,0.7876114359007484,-0.7193786878391852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.9237993849488977,-1.4081993653114504,0.5784963630648684,-1.0294237660695578,2.2602442481249394,-0.11986570064766645,-0.17890846284099618,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.828376754911928,-1.4081993653114504,0.6409169240463092,-0.3727347507001652,-0.3315819347367656,1.022430317595217,-0.6046991894296772,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.7044648248423406,1.4215777095146467,0.932212875293033,0.28395426466922724,-0.2698717875257726,-1.490254018036479,2.393188646683941,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
-0.04771131501848488,0.7141334408081224,-1.002824515131632,-0.3727347507001652,1.7048529232260028,-1.547124215946858,1.207474188791992,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
-0.04771131501848488,0.006689172101598107,-0.3786189053172239,0.28395426466922724,-0.7018428180027235,-1.1031697677432535,0.4594684753479607,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.9237993849488977,0.006689172101598107,0.47446209476246703,-0.3727347507001652,1.3345920399600448,-0.8744659610929116,0.47375650503987493,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
1.7044648248423406,-1.4081993653114504,1.2859293875211975,0.28395426466922724,-0.7018428180027235,-1.5997138613263484,3.3618500866906964,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.04771131501848488,-1.4081993653114504,0.3288141191391052,0.9406432800386197,-0.2698717875257726,-1.286622019067057,1.2248822657063443,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
-0.04771131501848488,-1.4081993653114504,-1.3565410273597964,-0.3727347507001652,-0.3315819347367656,0.9129704743053475,-0.9112381358739259,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1.7044648248423406,0.7141334408081224,1.951748704656566,0.28395426466922724,-0.7018428180027235,-1.1527018756006804,1.69172412192745,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
-0.04771131501848488,0.7141334408081224,-0.6699148565639477,1.5973322954080122,-0.2698717875257726,1.0059196149760745,-0.8139952752279853,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.9237993849488977,1.4215777095146467,-0.08732295407050017,-1.0294237660695578,-0.5784225235807375,0.2727221171852731,-0.51401943190617,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-1.7998874548793105,-0.7007550966049262,-0.08732295407050017,0.9406432800386197,-0.3932920819477586,0.959445044640711,-0.7089331812083424,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
-0.9237993849488977,-1.4081993653114504,-0.5034600272801055,-1.0294237660695578,-0.7635529652137165,0.868330426483222,-0.7588348725793101,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-1.7998874548793105,0.7141334408081224,0.7241443386882302,-1.0294237660695578,-0.20816164031477966,1.0731854404614691,-0.6039354420687492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.04771131501848488,-0.7007550966049262,-0.23297092969386204,-0.3727347507001652,-0.3932920819477586,1.0444445877540733,-0.7507963847747652,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
-0.9237993849488977,1.4215777095146467,-1.4813821493226782,-1.0294237660695578,-0.3932920819477586,1.163077043610133,-0.9679946594319436,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.828376754911928,1.4215777095146467,-0.5450737346010661,-1.0294237660695578,-0.2698717875257726,0.6206698871960872,-0.7091860657146438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
-0.04771131501848488,0.7141334408081224,-0.7323354175453884,-0.3727347507001652,-0.4550022291587516,0.5907060194798659,-0.7366395104021236,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.9237993849488977,0.7141334408081224,-0.44103946629866475,-0.3727347507001652,1.4580123343820308,-0.08684429540938182,-0.44903093737701477,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.04771131501848488,1.4215777095146467,-0.42023261263818446,-1.0294237660695578,1.3963021871710377,-0.052599875162271825,-0.45926906098497,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1
0.828376754911928,0.7141334408081224,-0.08732295407050017,0.28395426466922724,-0.6401326707917305,0.07398217825115262,-0.43585845752680513,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.7044648248423406,1.4215777095146467,1.8269075826936845,0.28395426466922724,-0.6401326707917305,-1.6052174288660626,3.8653608511837874,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
0.828376754911928,1.4215777095146467,-0.3994257589777042,-1.0294237660695578,1.272881892749052,-0.5662661788689217,-0.1555591455100567,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.828376754911928,0.7141334408081224,-0.31619834433578314,-1.0294237660695578,-0.5784225235807375,-0.32166317710385034,-0.2948978455466268,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
1.7044648248423406,0.006689172101598107,0.7657580460091908,0.28395426466922724,-0.3932920819477586,-1.22791729864344,1.2998973062260046,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
0.828376754911928,-1.4081993653114504,1.2651225338607173,0.9406432800386197,-0.5784225235807375,-1.3948588473481012,2.1653776607563353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.9237993849488977,1.4215777095146467,-0.9404039541501912,-0.3727347507001652,1.2111717455380588,-1.3049672441994373,0.5503637584643807,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
-0.9237993849488977,-1.4081993653114504,-0.02490239308905937,-1.0294237660695578,-0.7018428180027235,0.746640433105099,-0.6471221844587983,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.9237993849488977,0.7141334408081224,-0.6491080029034674,-1.0294237660695578,-0.5167123763697445,-1.4028084449054659,0.9721493813223755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.828376754911928,-1.4081993653114504,0.5368826557439078,-0.3727347507001652,-0.20816164031477966,-1.3985278923745772,1.716595278168921,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.9237993849488977,0.7141334408081224,0.49526894842294733,-1.0294237660695578,2.3836645425469256,-0.05565741268433522,-0.23579565521176832,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
0.828376754911928,0.7141334408081224,1.0986677045768751,-1.0294237660695578,-0.5167123763697445,0.5876484819578025,-0.3933627639731475,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.04771131501848488,-1.4081993653114504,-0.9612108078106715,0.28395426466922724,-0.6401326707917305,1.029768407648169,-0.8655037599256147,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
-0.9237993849488977,0.006689172101598107,0.8073717533301513,0.9406432800386197,-0.2698717875257726,-1.1508673530874423,1.1249159358125158,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-1.7998874548793105,-0.7007550966049262,-0.9820176614711517,-0.3727347507001652,-0.5167123763697445,1.377716177658983,-0.9218537397537492,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
-0.9237993849488977,1.4215777095146467,0.6409169240463092,4.224088356885582,1.7048529232260028,-0.37853337501422946,0.012601920038540354,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
-0.04771131501848488,0.006689172101598107,0.7865648996696711,1.5973322954080122,-0.5167123763697445,0.3534411077677467,-0.36397156151101995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
0.828376754911928,-1.4081993653114504,-0.5242668809405858,-0.3727347507001652,-0.3932920819477586,0.746640433105099,-0.7355383131471733,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.7044648248423406,-0.7007550966049262,-0.31619834433578314,-0.3727347507001652,1.02604130390508,-0.10518952054176217,-0.40964430328463863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
-0.9237993849488977,0.7141334408081224,-0.004095539428579102,-0.3727347507001652,-0.20816164031477966,0.46718150358850485,-0.5630484577251048,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
